device_id,timestamp,substrate_label,soil_moisture_vwc,soil_temp_c,ec_us_cm,light_par,air_humidity_pct,is_outlier,outlier_reason,time_diff,estimated_missing_readings
SENS-07,2026-06-16 08:15:00,orchid_bark,25.58,65.79,759.0,32.6,76.8,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 08:30:00,orchid_bark,25.76,64.63,780.0,35.8,70.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 08:45:00,orchid_bark,25.58,65.62,644.0,63.0,75.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 09:00:00,orchid_bark,25.02,66.25,674.0,83.1,68.6,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 09:15:00,orchid_bark,24.39,65.88,700.0,120.5,69.7,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 09:30:00,orchid_bark,24.41,67.46,653.0,132.6,66.9,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 09:45:00,orchid_bark,24.27,67.96,769.0,133.0,65.7,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 10:00:00,orchid_bark,24.44,68.34,707.0,155.1,66.8,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 10:15:00,orchid_bark,24.41,70.03,749.0,174.1,66.5,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 10:30:00,orchid_bark,23.93,68.31,695.0,188.3,64.9,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 10:45:00,orchid_bark,23.68,69.04,719.0,208.5,60.4,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 11:00:00,orchid_bark,23.65,69.42,648.0,222.0,64.9,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 11:15:00,orchid_bark,23.3,70.83,660.0,240.9,57.1,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 11:30:00,orchid_bark,23.49,71.15,661.0,253.0,60.9,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 11:45:00,orchid_bark,23.28,70.21,634.0,275.3,56.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 12:00:00,orchid_bark,23.1,72.46,744.0,271.0,62.4,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 12:15:00,orchid_bark,22.66,71.17,702.0,273.6,62.2,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 12:30:00,orchid_bark,22.96,72.82,745.0,291.7,59.1,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 12:45:00,orchid_bark,22.81,73.17,698.0,298.1,54.7,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 13:00:00,orchid_bark,22.75,73.24,748.0,320.9,52.8,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 13:15:00,orchid_bark,22.49,73.06,741.0,320.6,53.1,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 13:30:00,orchid_bark,22.3,73.42,698.0,327.6,52.5,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 13:45:00,orchid_bark,22.26,74.3,710.0,327.0,52.9,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 14:00:00,orchid_bark,22.24,74.64,717.0,304.2,51.5,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 14:15:00,orchid_bark,22.25,75.06,747.0,312.5,43.1,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 14:30:00,orchid_bark,22.34,75.31,701.0,305.3,50.1,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 14:45:00,orchid_bark,22.37,75.29,717.0,326.4,48.2,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 15:00:00,orchid_bark,22.37,76.28,643.0,315.8,43.7,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 15:15:00,orchid_bark,22.14,75.02,667.0,306.2,42.1,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 15:30:00,orchid_bark,21.99,75.65,673.0,291.1,44.2,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 15:45:00,orchid_bark,21.64,75.36,723.0,283.4,43.7,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 16:00:00,orchid_bark,21.44,77.65,674.0,270.2,39.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 16:15:00,orchid_bark,21.42,76.53,707.0,271.3,41.6,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 16:30:00,orchid_bark,21.41,76.78,696.0,254.7,41.3,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 16:45:00,orchid_bark,21.44,76.41,703.0,246.1,42.6,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 17:00:00,orchid_bark,21.64,76.06,737.0,229.6,39.1,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 17:15:00,orchid_bark,21.28,78.01,709.0,217.6,32.8,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 17:30:00,orchid_bark,20.81,76.93,692.0,198.9,39.1,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 17:45:00,orchid_bark,20.66,75.74,719.0,186.6,32.9,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 18:00:00,orchid_bark,20.87,75.69,767.0,165.9,35.1,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 18:15:00,orchid_bark,21.06,75.92,704.0,137.4,33.3,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 18:30:00,orchid_bark,21.01,75.24,651.0,126.4,38.6,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 18:45:00,orchid_bark,20.86,75.2,647.0,105.3,33.8,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 19:00:00,orchid_bark,20.82,74.16,689.0,81.3,40.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 19:15:00,orchid_bark,20.95,73.31,654.0,62.3,33.6,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 19:30:00,orchid_bark,20.7,76.23,604.0,49.8,31.1,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 19:45:00,orchid_bark,20.5,74.17,688.0,25.3,36.3,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 20:00:00,orchid_bark,20.43,74.03,715.0,7.4,33.6,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 20:15:00,orchid_bark,20.57,74.01,755.0,0.3,41.9,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 20:30:00,orchid_bark,20.65,74.14,699.0,9.2,36.3,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 20:45:00,orchid_bark,20.16,73.85,712.0,6.2,42.3,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 21:00:00,orchid_bark,20.24,73.69,721.0,0.0,38.5,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 21:15:00,orchid_bark,20.16,73.0,703.0,0.0,41.1,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 21:30:00,orchid_bark,20.2,72.01,673.0,0.0,39.1,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 21:45:00,orchid_bark,20.07,72.73,787.0,0.0,48.6,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 22:00:00,orchid_bark,20.09,71.29,660.0,21.4,38.8,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 22:15:00,orchid_bark,20.01,71.78,717.0,13.3,34.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 22:30:00,orchid_bark,19.82,69.51,669.0,9.2,44.8,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 22:45:00,orchid_bark,19.59,71.15,705.0,0.0,41.9,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 23:00:00,orchid_bark,19.47,69.15,716.0,0.0,46.6,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 23:15:00,orchid_bark,19.13,68.34,692.0,0.0,46.8,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 23:30:00,orchid_bark,18.97,68.04,651.0,0.0,46.5,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-16 23:45:00,orchid_bark,18.84,68.72,686.0,0.0,48.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 00:00:00,orchid_bark,18.97,69.82,745.0,0.0,51.6,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 00:15:00,orchid_bark,19.03,67.64,640.0,0.0,50.4,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 00:30:00,orchid_bark,19.36,67.32,765.0,0.0,52.2,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 00:45:00,orchid_bark,18.95,67.57,704.0,0.0,52.3,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 01:00:00,orchid_bark,18.83,66.24,729.0,0.0,59.9,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 01:15:00,orchid_bark,19.0,66.2,658.0,0.0,60.1,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 01:30:00,orchid_bark,18.99,65.71,694.0,0.0,52.9,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 01:45:00,orchid_bark,18.87,67.06,673.0,0.0,58.5,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 02:00:00,orchid_bark,18.61,65.41,712.0,0.0,57.2,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 02:15:00,orchid_bark,18.68,65.61,656.0,0.0,57.1,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 02:30:00,orchid_bark,18.65,64.29,675.0,0.0,52.3,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 02:45:00,orchid_bark,18.51,63.73,783.0,0.0,62.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 03:00:00,orchid_bark,18.65,64.81,726.0,0.0,63.3,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 03:15:00,orchid_bark,19.03,64.33,715.0,0.0,69.1,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 03:30:00,orchid_bark,18.78,64.72,715.0,0.0,69.1,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 03:45:00,orchid_bark,18.82,63.19,758.0,0.0,68.3,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 04:00:00,orchid_bark,18.78,63.64,695.0,0.0,69.9,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 04:15:00,orchid_bark,18.84,62.69,737.0,0.0,71.1,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 04:30:00,orchid_bark,19.03,63.19,606.0,0.0,70.7,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 04:45:00,orchid_bark,19.24,62.47,695.0,0.0,74.1,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 05:00:00,orchid_bark,19.07,63.3,688.0,0.0,66.8,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 05:15:00,orchid_bark,18.66,64.45,679.0,0.0,69.7,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 05:30:00,orchid_bark,18.58,62.94,730.0,0.0,69.7,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 05:45:00,orchid_bark,18.49,63.0,695.0,0.0,70.4,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 06:00:00,orchid_bark,17.87,63.59,694.0,0.0,71.9,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 06:15:00,orchid_bark,18.01,63.7,669.0,0.0,77.6,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 06:30:00,orchid_bark,17.85,64.53,684.0,0.0,75.5,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 06:45:00,orchid_bark,17.78,63.21,620.0,0.0,76.6,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 07:00:00,orchid_bark,17.6,62.55,687.0,0.0,72.8,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 07:15:00,orchid_bark,17.5,64.62,643.0,0.0,72.6,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 07:30:00,orchid_bark,17.7,66.02,762.0,0.0,74.6,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 07:45:00,orchid_bark,17.66,64.92,729.0,0.0,74.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 08:00:00,orchid_bark,18.02,65.62,737.0,14.6,73.7,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 08:15:00,orchid_bark,18.09,65.59,647.0,19.4,79.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 08:30:00,orchid_bark,18.17,66.51,734.0,54.4,73.4,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 08:45:00,orchid_bark,18.06,66.09,673.0,58.7,68.8,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 09:00:00,orchid_bark,17.99,66.6,711.0,71.7,68.5,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 09:15:00,orchid_bark,18.13,68.2,693.0,108.5,72.5,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 09:30:00,orchid_bark,18.3,68.22,645.0,117.3,71.6,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 09:45:00,orchid_bark,18.29,67.28,658.0,144.0,71.5,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 10:00:00,orchid_bark,18.34,67.69,726.0,161.6,69.3,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 10:15:00,orchid_bark,18.24,68.14,725.0,179.3,63.7,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 10:30:00,orchid_bark,18.22,68.16,645.0,208.0,70.6,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 10:45:00,orchid_bark,18.18,68.99,745.0,213.0,69.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 11:00:00,orchid_bark,18.12,69.71,685.0,227.2,62.8,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 11:15:00,orchid_bark,18.26,69.66,649.0,237.8,64.1,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 11:30:00,orchid_bark,18.18,70.99,678.0,258.2,62.4,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 11:45:00,orchid_bark,17.99,69.82,646.0,269.6,59.7,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 12:00:00,orchid_bark,17.88,70.57,671.0,273.9,56.2,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 12:15:00,orchid_bark,17.76,72.3,681.0,294.5,60.2,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 12:30:00,orchid_bark,17.79,73.58,721.0,294.0,52.9,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 12:45:00,orchid_bark,17.62,72.77,733.0,307.7,54.4,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 13:00:00,orchid_bark,17.78,72.36,743.0,298.5,60.1,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 13:15:00,orchid_bark,17.67,72.5,731.0,321.2,55.1,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 13:30:00,orchid_bark,17.92,73.36,624.0,311.5,53.8,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 13:45:00,orchid_bark,17.87,74.86,642.0,324.7,50.6,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 14:00:00,orchid_bark,17.91,74.62,744.0,330.2,45.7,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 14:15:00,orchid_bark,18.05,73.65,681.0,322.6,50.5,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 14:30:00,orchid_bark,18.23,75.06,694.0,326.5,49.6,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 14:45:00,orchid_bark,18.29,76.06,725.0,305.2,49.4,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 15:00:00,orchid_bark,18.75,76.1,752.0,308.4,44.8,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 15:15:00,orchid_bark,18.68,76.41,719.0,297.8,43.8,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 15:30:00,orchid_bark,18.31,76.19,666.0,290.4,45.7,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 15:45:00,orchid_bark,18.24,74.84,651.0,274.4,39.4,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 16:00:00,orchid_bark,18.33,75.31,657.0,277.8,44.7,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 16:15:00,orchid_bark,18.36,77.23,749.0,273.6,41.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 16:30:00,orchid_bark,18.09,75.79,734.0,264.0,41.6,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 16:45:00,orchid_bark,17.96,74.71,702.0,232.1,47.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 17:00:00,orchid_bark,17.73,76.53,643.0,222.4,38.6,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 17:15:00,orchid_bark,17.54,76.86,736.0,205.1,39.3,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 17:30:00,orchid_bark,17.47,75.99,708.0,188.3,38.5,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 17:45:00,orchid_bark,17.5,76.37,669.0,175.4,32.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 18:00:00,orchid_bark,17.3,75.29,698.0,160.2,39.4,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 18:15:00,orchid_bark,17.12,75.43,720.0,139.2,30.3,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 18:30:00,orchid_bark,17.21,74.32,682.0,111.3,39.4,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 18:45:00,orchid_bark,16.98,74.68,659.0,110.6,35.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 19:00:00,orchid_bark,16.75,76.3,708.0,84.2,34.8,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 19:15:00,orchid_bark,17.14,72.64,710.0,65.6,36.9,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 19:30:00,orchid_bark,16.98,74.52,624.0,45.4,33.2,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 19:45:00,orchid_bark,16.57,74.16,697.0,25.9,37.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 20:00:00,orchid_bark,16.27,74.68,666.0,1.2,34.3,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 20:15:00,orchid_bark,15.83,72.41,719.0,0.0,34.1,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 20:30:00,orchid_bark,16.12,73.09,632.0,12.1,37.7,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 20:45:00,orchid_bark,16.06,72.88,649.0,5.1,42.5,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 21:00:00,orchid_bark,15.81,73.24,606.0,0.0,41.6,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 21:15:00,orchid_bark,15.88,72.57,717.0,0.0,38.4,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 21:30:00,orchid_bark,16.19,71.02,640.0,15.9,40.2,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 21:45:00,orchid_bark,16.11,71.58,647.0,0.0,39.8,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 22:00:00,orchid_bark,16.39,70.86,696.0,0.0,38.7,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 22:15:00,orchid_bark,16.28,71.37,694.0,0.0,40.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 22:30:00,orchid_bark,16.0,70.45,725.0,3.6,44.8,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 22:45:00,orchid_bark,16.32,71.47,730.0,0.0,42.8,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 23:00:00,orchid_bark,16.13,69.31,745.0,0.0,45.8,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 23:15:00,orchid_bark,15.97,68.97,765.0,0.0,44.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 23:30:00,orchid_bark,16.14,68.59,742.0,0.0,50.5,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-17 23:45:00,orchid_bark,16.11,68.43,713.0,0.0,51.1,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-18 00:00:00,orchid_bark,16.04,68.77,709.0,0.0,55.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-18 00:15:00,orchid_bark,15.95,67.46,725.0,0.0,55.6,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-18 00:30:00,orchid_bark,15.77,67.1,619.0,0.0,49.9,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-18 00:45:00,orchid_bark,15.77,67.26,694.0,0.0,51.2,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-18 01:00:00,orchid_bark,15.83,65.97,627.0,0.0,56.1,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-18 01:15:00,orchid_bark,15.75,66.76,671.0,0.0,53.5,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-18 01:30:00,orchid_bark,15.82,65.7,641.0,0.0,58.1,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-18 01:45:00,orchid_bark,15.86,64.99,716.0,0.0,57.5,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-18 02:00:00,orchid_bark,15.9,64.02,724.0,0.0,62.4,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-18 02:15:00,orchid_bark,15.8,64.27,749.0,0.0,63.6,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-18 02:30:00,orchid_bark,15.69,64.65,661.0,0.0,61.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-18 02:45:00,orchid_bark,15.73,64.49,674.0,0.0,57.5,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-18 03:00:00,orchid_bark,15.45,64.15,743.0,0.0,67.0,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-18 03:15:00,orchid_bark,15.99,63.09,680.0,0.0,63.2,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-18 03:30:00,orchid_bark,15.45,63.82,671.0,0.0,65.9,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-18 03:45:00,orchid_bark,15.3,62.71,729.0,0.0,66.5,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-18 04:00:00,orchid_bark,15.37,62.8,721.0,0.0,68.9,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-18 04:15:00,orchid_bark,15.48,64.4,738.0,0.0,66.7,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-18 04:30:00,orchid_bark,15.27,63.46,719.0,0.0,65.9,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-18 04:45:00,orchid_bark,15.11,63.82,684.0,0.0,70.4,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
SENS-07,2026-06-18 05:00:00,orchid_bark,15.09,64.51,755.0,0.0,73.1,True,soil_temp_c_hard_range_violation;,0 days 00:15:00,0
